sku,vendor_name,vendor_code,collection,fabric,colour_code,seq,title,description,image_url,price,cost,qty,shopify_status,product_type,handle
PGW-BRHM-SLK-YLW-15369,pranavgadwal,PGW,BRHM,SLK,YLW,15369.0,TARALEKHA (తారలేఖ),Pooja in a lovely yellow Gadwal pure silk saree with a brown tissue and gold zari border and beautiful gold zari buttas on the body. The saree also has a woven thread temple border and a brown pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC06722_0433779c-833e-45b0-8002-9ddaf8d67c7f.jpg,18999.00,7300.00,0,active,SAREES,pgw-brhm-slk-ylw-15369
PGW-BRHM-SLK-GRN-15367,pranavgadwal,PGW,BRHM,SLK,GRN,15367.0,SHIVARANI (శివరాణి),Pooja in a lovely green handwoven Gadwal pure silk saree with a blue and gold zari border and beautiful gold zari buttas on the body. The saree also has a woven thread temple border and a blue pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02561_4cf84b08-9bdb-47c2-9ab1-1e2b2429db13.jpg,27999.00,12000.00,1,active,SAREES,pgw-brhm-slk-grn-15367
PGW-BRHM-SLK-GRN-15366,pranavgadwal,PGW,BRHM,SLK,GRN,15366.0,PUNYASHLOKA (పుణ్యశ్లోక),Pooja in a lovely striped royal blue Gadwal pure silk saree with a gold zari temple border and a green selvedge. The saree has a beautiful royal blue pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03552_a430abe9-5053-47f1-a488-f72ce5639369.jpg,18999.00,8000.00,1,active,SAREES,pgw-brhm-slk-grn-15366
PGW-BRHM-SLK-CRM-15365,pranavgadwal,PGW,BRHM,SLK,CRM,15365.0,CHARUMATI (చారుమతి),Pooja in a lovely cream Gadwal pure silk saree with a multi-colour and gold zari border. The saree also has a woven thread temple border and beautiful buttas on the body and a lovely purple pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02505_448c7275-d9a5-4acb-a146-95fe6873fad5.jpg,19999.00,8000.00,1,active,SAREES,pgw-brhm-slk-crm-15365
PGW-BRHM-SLK-YLW-15364,pranavgadwal,PGW,BRHM,SLK,YLW,15364.0,VAANIKA (వాణిక),Pooja in a lovely yellow Gadwal pure silk saree with a blue and gold zari border and beautiful gold zari buttas on the body. The saree also has a woven thread temple border and a blue pallu with intricate gold zari detailing,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03205_59d83ef5-f772-4601-a847-11371ad28672.jpg,11999.00,5500.00,1,active,SAREES,pgw-brhm-slk-ylw-15364
PGW-BRHM-SLK-GRN-15363,pranavgadwal,PGW,BRHM,SLK,GRN,15363.0,GUNAMANJARI (గుణమంజరి),Pooja in a lovely sea green Gadwal silk saree with a pure tissue red and gold zari border and beautiful gold zari buttas on the body. The saree also has a woven thread temple border and a red pallu with intricate gold zari detailing,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03227_a57e5a13-d471-4d14-886e-0ea3123a0fd8.jpg,18999.00,8200.00,1,active,SAREES,pgw-brhm-slk-grn-15363
PGW-BRHM-SLK-VIO-15362,pranavgadwal,PGW,BRHM,SLK,VIO,15362.0,PGW-BRHM-SLK-VIO-15362,Pooja in a lovely striped royal blue Gadwal pure silk saree with a ice blue and gold zari border. The saree also has a woven thread temple border and beautiful buttas on the body and a lovely ice blue pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03085_51b3a525-8655-4bae-b5a5-e119e2cfbb80.jpg,17999.00,6800.00,1,draft,SAREES,pgw-brhm-slk-vio-15362
PGW-BRHM-SLK-VIO-15361,pranavgadwal,PGW,BRHM,SLK,VIO,15361.0,TAPASVINI (తపస్విని),"Pooja in a lovely lilac Gadwal pure silk saree with a purple and gold zari border. The saree also has a woven thread temple border and beautiful buttas on the body, and a lovely purple pallu with intricate gold zari detailing.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03454_ac414cc8-8bf8-4442-a58a-dbef0be4565c.jpg,17999.00,8000.00,0,active,SAREES,pgw-brhm-slk-vio-15361
PGW-BRHM-SLK-MRN-15360,pranavgadwal,PGW,BRHM,SLK,MRN,15360.0,MAHASADHVI (మహాసాధ్వి),Pooja in a lovely chequered maroon handwoven Gadwal pure silk saree with a pink and gold zari border. The saree also has a woven thread temple border and beautiful buttas on the body and a lovely pink pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02433_273a0d7d-4807-4368-847c-1627b54e4e92.jpg,27999.00,12000.00,0,active,SAREES,pgw-brhm-slk-mrn-15360
PGW-BRHM-SLK-BLU-15359,pranavgadwal,PGW,BRHM,SLK,BLU,15359.0,ARCHANIKA (అర్చనిక),Pooja in a lovely royal blue chequered handwoven Gadwal pure silk saree with a red and gold zari border and beautiful gold zari buttas on the body. The saree also has a woven thread temple border and a red pallu with intricate gold zari detailing,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03300_47190c4c-a8f6-4731-9dbf-e7a6f76c3c5a.jpg,27999.00,12000.00,1,active,SAREES,pgw-brhm-slk-blu-15359
PGW-BRHM-SLK-ORG-15358,pranavgadwal,PGW,BRHM,SLK,ORG,15358.0,AMARAPRIYA (అమరప్రియ),Pooja in a lovely lavender Gadwal pure silk saree with a parrot green and gold zari border and beautiful gold zari buttas on the body. The saree also has a woven thread temple border and a parrot green pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03174_f3ce9d58-0955-4da5-89d7-34c4b23a768a.jpg,19999.00,8200.00,1,active,SAREES,pgw-brhm-slk-org-15358
PGW-BRHM-SLK-TRQ-15357,pranavgadwal,PGW,BRHM,SLK,TRQ,15357.0,PGW-BRHM-SLK-TRQ-15357,Pooja in a lovely turquoise blue Gadwal pure silk saree with a red and gold zari border and beautiful gold zari buttas on the body. The saree also has a woven thread temple border and a red pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC03034_6e0d2e33-f36b-487d-ad02-2f19095ed080.jpg,19999.00,8000.00,1,draft,SAREES,pgw-brhm-slk-trq-15357
PGW-BRHM-SLK-NVY-15356,pranavgadwal,PGW,BRHM,SLK,NVY,15356.0,GIRIJALATA (గిరిజలత),Pooja in a lovely navy blue handwoven Gadwal pure silk saree with a red and gold zari border and beautiful gold zari buttas on the body. The saree also has a woven thread temple border and a red pallu with intricate gold zari detailing,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03294_d5723178-1de7-42ba-abd0-b984d40999ff.jpg,27999.00,12999.00,1,active,SAREES,pgw-brhm-slk-nvy-15405
PGW-BRHM-SLK-GRN-15354,pranavgadwal,PGW,BRHM,SLK,GRN,15354.0,VARALATA (వరలత),Pooja in a lovely leaf green Gadwal pure silk saree with a brown and gold zari border and beautiful gold zari buttas on the body. The saree also has a woven thread temple border in brown and a brown pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02691_96d938e9-4bd2-400b-8ac8-8d07a5c9fcdc.jpg,11999.00,5500.00,1,active,SAREES,pgw-brhm-slk-grn-15354
PGW-BRHM-SLK-BLK-15353,pranavgadwal,PGW,BRHM,SLK,BLK,15353.0,AVANISUTA (అవనిసుత),Pooja in a lovely black Gadwal pure silk saree with a orange and gold zari border. The saree also has a woven thread temple border and beautiful buttas on the body and a lovely orange pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02322_9a9f33c3-e84d-4fa7-85f9-11b7c39a7bff.jpg,19999.00,8200.00,1,active,SAREES,pgw-brhm-slk-blk-15353
PGW-BRHM-SLK-GRN-15352,pranavgadwal,PGW,BRHM,SLK,GRN,15352.0,SHIVAMAYI (శివమయి),Pooja in a lovely chequered mint green Gadwal pure silk saree with a violet and gold zari border. The saree also has a woven thread temple border and beautiful buttas on the body and a lovely violet pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02577_e92d18f1-5e3c-4b4d-b2ae-97f61d24fcd6.jpg,17999.00,8000.00,1,active,SAREES,pgw-brhm-slk-grn-15352
PGW-BRHM-SLK-PNK-15351,pranavgadwal,PGW,BRHM,SLK,PNK,15351.0,YOGALAKSHMI (యోగలక్ష్మి),Pooja in a lovely chequered pink Gadwal pure silk saree with a navy blue and gold zari border. The saree also has a woven thread temple border and beautiful buttas on the body and a lovely navy blue pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02651_168fcc7d-be4b-4cca-beea-96d9130d4420.jpg,17999.00,8000.00,1,active,SAREES,pgw-brhm-slk-pnk-15351
PGW-BRHM-SLK-GRN-15348,pranavgadwal,PGW,BRHM,SLK,GRN,15348.0,PGW-BRHM-SLK-GRN-15348,Pooja in a lovely dark green handwoven Gadwal pure silk saree with a pastel pink and gold zari border. The saree also has a woven thread temple border and beautiful buttas on the body and a lovely pastel pink pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02920_d13e7208-04fd-4e93-9d61-6d67217161bb.jpg,27999.00,12000.00,1,draft,SAREES,pgw-brhm-slk-grn-15348
PGW-BRHM-SLK-YLW-15347,pranavgadwal,PGW,BRHM,SLK,YLW,15347.0,PGW-BRHM-SLK-YLW-15347,Pooja in a lovely yellow Gadwal pure silk saree with a brown and gold zari border and beautiful gold zari buttas on the body. The saree also has a woven thread temple border and a brown pallu with intricate gold zari detailing,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC02936_84f3c8d3-d57d-49f1-9163-9480415edc10.jpg,11999.00,5500.00,1,draft,SAREES,pgw-brhm-slk-ylw-15347
PGW-BRHM-SLK-BLU-15344,pranavgadwal,PGW,BRHM,SLK,BLU,15344.0,PAVITRA (పవిత్ర),"Pooja in a lovely black Gadwal pure silk saree with a pink and gold zari border. The saree also has a woven thread temple border and beautiful buttas on the body, and a lovely pink pallu with intricate gold zari detailing.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03438_5c219413-010b-4474-9c59-971dfe3b4c76.jpg,27999.00,12000.00,1,active,SAREES,pgw-brhm-slk-blu-15344
SMT-SHAAN-SBN-PNK-15288,SAREE MART,SMT,SHAAN,SBN,PNK,15288.0,SHRENIKA (श्रेणिका),A beautiful rani pink semi-kataan silk banarasi saree with a lovely floral red and gold zari border. The body of the saree has simple buttas. The saree has a rich pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC01280_9a1c556a-e05b-42d1-aa89-4939814a4cb0.jpg,2499.00,850.00,5,active,SAREES,smt-shaan-sbn-pnk-15288
KLS-SHAAN-SBN-GRN-15281,Kalanjali silks,KLS,SHAAN,SBN,GRN,15281.0,BRAHMI (ब्राह्मी),A beautiful dark green Semi Katan Banarasi saree with a gold and silver floral zari border. The saree has a rich floral jali work all over the body and a gold zari pallu.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC00087_17d6e543-16ae-4b23-8ba2-d1e4f4fe395c.jpg,2999.00,1190.00,1,active,SAREES,kls-shaan-sbn-grn-15281
KLS-SHAAN-SBN-BLK-15278,Kalanjali silks,KLS,SHAAN,SBN,BLK,15278.0,DAIVAMATA (दैवमाता),"A beautiful black semi-katan silk banarasi saree with a gold zari border. The saree has beautiful gold and silver zari floral, animal and tree motifs all over the body and a rich gold zari pallu.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC00062_137d6fca-ab40-4b4f-8686-be2aca380f2f.jpg,2899.00,850.00,1,active,SAREES,kls-shaan-sbn-blk-15278
KLS-GEN-XX-NVY-15257,Kalanjali silks,KLS,GEN,XX,NVY,15257.0,EKAVIRA (एकवीरा),A beautiful navy blue semi-katan silk banarasi saree with a gold zari border. The saree has a rich floral jali work all over the body and a gold zari pallu,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC01325_5647520a-2475-499d-a3c6-ac4831c4b77c.jpg,5499.00,2150.00,1,active,SAREES,kls-gen-xx-nvy-15257
KLS-GEN-XX-PNK-15253,Kalanjali silks,KLS,GEN,XX,PNK,15253.0,MADHAVIPRIYA (माधविप्रिया),"A beautiful, bright pink semi-katan silk banarasi saree with a lovely floral gold zari border. The saree has a rich floral Jali work all over the body and a gold zari pallu.",https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC00374_0c58238c-6fb3-4598-a671-6d6ecde037be.jpg,3499.00,1100.00,1,active,SAREES,kls-gen-xx-pnk-15253
SMT-SHAAN-SBN-BRN-15211,SAREE MART,SMT,SHAAN,SBN,BRN,15211.0,BHAVATARINI (भवतारिणी),A beautiful brown blue semi-kataan silk saree with a beautiful gold zari border. The saree has rich gold zari on one side of the border.The saree has a beautiful red & pink satin border and a rich red pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC00500_6e76bcb9-6045-4343-8c8f-fa1348c2c0e5.jpg,2899.00,850.00,1,active,SAREES,smt-shaan-sbn-brn-15211
DFC-GEN-CTB-PUR-15210,DIWANS FASHIONCAPE,DFC,GEN,CTB,PUR,15210.0,JALADURGA (जलदुर्गा),A gorgeous purple cotton blend saree with a lovely antique gold zari woven Paithani border and a woven Paithani rich pallu.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG09997_ecb0a296-3e77-41be-a104-f41b2fdf55a6.jpg,3299.00,1295.00,0,active,SAREES,smt-shaan-sbn-pur-15210
DFC-GEN-CTB-PNK-15209,DIWANS FASHIONCAPE,DFC,GEN,CTB,PNK,15209.0,MATRBHUMI (मातृभूमि),A gorgeous pink cotton blend saree with a lovely antique gold zari woven Paithani border and a woven Paithani rich pallu.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC00398_1097045b-bd10-45e1-b119-79d4aeda9929.jpg,3299.00,1100.00,1,active,SAREES,dfc-gen-ctb-pnk-15209
SMT-SHAAN-SBN-TRQ-15204,SAREE MART,SMT,SHAAN,SBN,TRQ,15204.0,BRAHMARAMBIKA (भ्रमराम्बिका),A beautiful turquoise semi-kataan silk banarasi saree with a lovely floral red and gold zari border. The body of the saree has simple buttas on it. The saree has a rich pallu with gold zari.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC00052_04f92a16-d660-4d9b-a2d0-6ff8d82eea83.jpg,2499.00,850.00,2,active,SAREES,smt-shaan-sbn-trq-15204
PGW-GEN-SLK-PIN-15202,pranavgadwal,PGW,GEN,SLK,PIN,15202.0,LOKAMATA (లోకమాత),Pooja in a lovely rose pink Gadwal pure silk saree with a turquoise blue and silver zari border. The saree has beautiful silver zari buttas on the body. The saree also has a woven thread temple border in turquoise blue pallu with intricate silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03623_383669ca-3136-412d-b7e5-972c23814d0d.jpg,17999.00,8200.00,1,active,SAREES,pgw-gen-slk-pin-15202
PGW-GEN-SLK-BLU-15199,pranavgadwal,PGW,GEN,SLK,BLU,15199.0,JAGADAMBA (జగదంబ),Pooja in a lovely aqua blue Gadwal pure silk saree with a black and silver zari border and a green selvedge. The saree has beautiful silver zari buttas on the body. The saree also has a woven thread temple border in brown pallu with intricate silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03653_c2e67333-19ee-4b0f-9b4f-e28816dc82f9.jpg,17999.00,8200.00,0,active,SAREES,pgw-gen-slk-blu-15199
PGW-GEN-SLK-BLU-15198,pranavgadwal,PGW,GEN,SLK,BLU,15198.0,DAYAMAYI (దయామయి),Pooja in a lovely sky blue chequered Gadwal handwoven pure silk saree with a red and gold zari border. The saree also has a woven thread temple border and beautiful buttas on the body and a lovely red pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03729_34402399-91a6-46c9-8281-fd310ff6c0b9.jpg,19999.00,8000.00,1,active,SAREES,pgw-gen-slk-blu-15198
PGW-GEN-SLK-PIN-15197,pranavgadwal,PGW,GEN,SLK,PIN,15197.0,MANJUVANI (మంజువాణి),Pooja in a lovely baby pink Gadwal pure silk saree with a green and gold zari border. The saree also has a woven thread temple border and beautiful buttas on the body and a lovely green pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03610_fe30271f-7fcf-448a-bf48-71ff3bce3ef4.jpg,16999.00,7800.00,1,active,SAREES,pgw-gen-slk-pin-15197
PGW-GEN-SLK-GRN-15196,pranavgadwal,PGW,GEN,SLK,GRN,15196.0,LAKSHMI SWARUPINI (లక్ష్మీ స్వరూపిణి),Pooja is in a lovely pista green Gadwal pure silk saree with an aqua blue and silver zari border and has beautiful silver zari buttas on the body. The saree also has a woven thread temple border in aqua blue pallu with intricate silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03715_1b339b47-a5b5-40c5-a90f-6b3749df6d2c.jpg,17999.00,8200.00,1,active,SAREES,pgw-gen-slk-mst-15196
PGW-GEN-SLK-BLU-15195,pranavgadwal,PGW,GEN,SLK,BLU,15195.0,JAGANMATA (జగన్మాత),Pooja in a lovely chequered aqua blue Gadwal pure silk saree with a brown and gold zari border and a green selvedge. The saree has beautiful gold zari buttas on the body. The saree also has a woven thread temple border in brown pallu with intricate gold zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03658_438e20cb-4af2-41b3-a365-7bb8e351bcdf.jpg,17999.00,8000.00,0,active,SAREES,pgw-gen-slk-blu-15195
PGW-GEN-SLK-ORG-15191,pranavgadwal,PGW,GEN,SLK,ORG,15191.0,SHANTA (శాంత),Pooja is in a lovely aqua blue Gadwal pure silk saree with a blue and silver zari border and has beautiful silver zari buttas on the body. The saree also has a woven thread temple border in a blue pallu with intricate silver zari detailing.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/NRG03696_47329100-8297-4bee-9e54-b5964caa4d27.jpg,17999.00,8200.00,1,active,SAREES,pgw-gen-slk-org-15191
HDR-AKV-PSB-GRN-15188,HDR,HDR,AKV,PSB,GRN,15188.0,BHUVANESHWARI (ಭುವನೇಶ್ವರಿ),A gorgeous leaf green and pink Kanjeevaram vintage silk saree with a gold zari border and a woven orange border. The saree has a rich Pallu in purple and a contrasting blouse in purple.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC01411_8c229107-2d1e-452a-a6d8-b4858e86946c.jpg,7499.00,3150.00,2,active,SAREES,hdr-akv-psb-grn-15188
HDR-AKV-PSB-GRN-15182,HDR,HDR,AKV,PSB,GRN,15182.0,MAHAGAURI (ಮಹಾಗೌರಿ),A gorgeous dark green Kanjeevaram vintage silk saree saree with a traditional double mango zari border and a magenta border.. The saree has a gorgeous pallu in magenta with zari lines on it and a contrast magenta blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC01448_5cf8b6b1-6fd8-4b4f-8b74-0de72c5875d0.jpg,6499.00,2900.00,1,draft,SAREES,hdr-akv-psb-grn-15182
HDR-AKV-PSB-GRN-15181,HDR,HDR,AKV,PSB,GRN,15181.0,SUNDARI (ಸುಂದರಿ),A gorgeous leaf green Kanjeevaram vintage silk saree saree with a traditional gold zari border and a red temple border and beautiful gold zari buttas on the body. The saree has a gorgeous pallu in red with zari lines on it and a contrast red blouse.,https://cdn.shopify.com/s/files/1/0444/9717/4695/files/DSC00709_3d66d849-36b6-421e-843b-92971ea82ea8.jpg,6499.00,3200.00,1,active,SAREES,hdr-akv-psb-grn-15181
